id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,status_url,entities_str
519530727033958400,dasmtweets,"RT @flovielfaure: #RencNum échanges, bonnes pratiques,réseaux : encore un succès merci au @centrepompidou , @MuzeoNum , @TMNlab et à tous c…",Tue Oct 07 16:52:32 +0000 2014,07/10/2014 17:52:32,,en,,,68397531,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/515798693937971200/xQKHyN1X_normal.jpeg,3625,2782,http://twitter.com/dasmtweets/statuses/519530727033958400,"{""hashtags"":[{""text"":""RencNum"",""indices"":[18,26]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""flovielfaure"",""name"":""Florence Vielfaure"",""id"":415714315,""id_str"":""415714315"",""indices"":[3,16]},{""screen_name"":""centrepompidou"",""name"":""CentrePompidou"",""id"":15748390,""id_str"":""15748390"",""indices"":[90,105]},{""screen_name"":""MuzeoNum"",""name"":""MuzeoNum"",""id"":401344066,""id_str"":""401344066"",""indices"":[108,117]},{""screen_name"":""TMNlab"",""name"":""TMNlab"",""id"":1937176236,""id_str"":""1937176236"",""indices"":[120,127]},{""screen_name"":""MinistereCC"",""name"":""Ministère CultureCom"",""id"":822984456,""id_str"":""822984456"",""indices"":[139,140]}]}"
519530631009935360,Museesdangers,RT @louvrepourtous: #RencNum Les @Museesdangers en ligne par @JulieArtGeek #muzeonum http://t.co/UIBl4PRlKW,Tue Oct 07 16:52:09 +0000 2014,07/10/2014 17:52:09,,fr,,,202712898,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/444411063975436290/Cf7nUa80_normal.jpeg,2072,313,http://twitter.com/Museesdangers/statuses/519530631009935360,"{""hashtags"":[{""text"":""RencNum"",""indices"":[20,28]},{""text"":""muzeonum"",""indices"":[75,84]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""louvrepourtous"",""name"":""Louvre pour tous"",""id"":60649687,""id_str"":""60649687"",""indices"":[3,18]},{""screen_name"":""Museesdangers"",""name"":""Musées d'Angers"",""id"":202712898,""id_str"":""202712898"",""indices"":[33,47]},{""screen_name"":""JulieArtGeek"",""name"":""Guillemant Julie"",""id"":1479247394,""id_str"":""1479247394"",""indices"":[61,74]}],""media"":[{""id"":519484619880550400,""id_str"":""519484619880550400"",""indices"":[85,107],""media_url"":""http://pbs.twimg.com/media/BzWUgmpCUAAn3QA.jpg"",""media_url_https"":""https://pbs.twimg.com/media/BzWUgmpCUAAn3QA.jpg"",""url"":""http://t.co/UIBl4PRlKW"",""display_url"":""pic.twitter.com/UIBl4PRlKW"",""expanded_url"":""http://twitter.com/louvrepourtous/status/519484620749168640/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":600,""h"":447,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":340,""h"":253,""resize"":""fit""},""large"":{""w"":1024,""h"":764,""resize"":""fit""}},""source_status_id"":519484620749168640,""source_status_id_str"":""519484620749168640""}]}"
519530564932870145,DaphGaillard,"RT @MinistereCC: #RencNum Les #reseauxsociaux ne sont pas simplement un outil de #communication, ils permettent de ré-insuffler des élément…",Tue Oct 07 16:51:53 +0000 2014,07/10/2014 17:51:53,,fr,,,349081754,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1479180227/27692_396487208165_707803165_4008551_7046971_n_normal.jpg,93,375,http://twitter.com/DaphGaillard/statuses/519530564932870145,"{""hashtags"":[{""text"":""RencNum"",""indices"":[17,25]},{""text"":""reseauxsociaux"",""indices"":[30,45]},{""text"":""communication"",""indices"":[81,95]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""MinistereCC"",""name"":""Ministère CultureCom"",""id"":822984456,""id_str"":""822984456"",""indices"":[3,15]}]}"
519530557521559552,Museesdangers,"RT @MuzeoNum: ""Petits meurtres au musée"" la thémathique cette année des @Museesdangers avec une page Facebook automne #RencNum #muzeonum",Tue Oct 07 16:51:52 +0000 2014,07/10/2014 17:51:52,,fr,,,202712898,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/444411063975436290/Cf7nUa80_normal.jpeg,2072,313,http://twitter.com/Museesdangers/statuses/519530557521559552,"{""hashtags"":[{""text"":""RencNum"",""indices"":[118,126]},{""text"":""muzeonum"",""indices"":[127,136]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""MuzeoNum"",""name"":""MuzeoNum"",""id"":401344066,""id_str"":""401344066"",""indices"":[3,12]},{""screen_name"":""Museesdangers"",""name"":""Musées d'Angers"",""id"":202712898,""id_str"":""202712898"",""indices"":[72,86]}]}"
519530527360315392,Museesdangers,"RT @laurentalbaret: [#musées] RT @antoninGS: Vine, selfies de statues et playmobils, c'est rock aux @Museesdangers avec @JulieArtGeek #Renc…",Tue Oct 07 16:51:44 +0000 2014,07/10/2014 17:51:44,,fr,,,202712898,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/444411063975436290/Cf7nUa80_normal.jpeg,2072,313,http://twitter.com/Museesdangers/statuses/519530527360315392,"{""hashtags"":[{""text"":""musées"",""indices"":[21,28]},{""text"":""RencNum"",""indices"":[134,140]},{""text"":""muzeonum"",""indices"":[139,140]},{""text"":""Angers"",""indices"":[139,140]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""laurentalbaret"",""name"":""Laurent Albaret"",""id"":48821730,""id_str"":""48821730"",""indices"":[3,18]},{""screen_name"":""antoninGS"",""name"":""Antonin"",""id"":62489586,""id_str"":""62489586"",""indices"":[33,43]},{""screen_name"":""Museesdangers"",""name"":""Musées d'Angers"",""id"":202712898,""id_str"":""202712898"",""indices"":[100,114]},{""screen_name"":""JulieArtGeek"",""name"":""Guillemant Julie"",""id"":1479247394,""id_str"":""1479247394"",""indices"":[120,133]}]}"
519530222128226304,MuzeoNum,"RT @flovielfaure: #RencNum échanges, bonnes pratiques,réseaux : encore un succès merci au @centrepompidou , @MuzeoNum , @TMNlab et à tous c…",Tue Oct 07 16:50:32 +0000 2014,07/10/2014 17:50:32,,fr,,,401344066,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/378800000604537912/909eb779c7d694ca644a1f3c84bd73d8_normal.png,4907,3798,http://twitter.com/MuzeoNum/statuses/519530222128226304,"{""hashtags"":[{""text"":""RencNum"",""indices"":[18,26]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""flovielfaure"",""name"":""Florence Vielfaure"",""id"":415714315,""id_str"":""415714315"",""indices"":[3,16]},{""screen_name"":""centrepompidou"",""name"":""CentrePompidou"",""id"":15748390,""id_str"":""15748390"",""indices"":[90,105]},{""screen_name"":""MuzeoNum"",""name"":""MuzeoNum"",""id"":401344066,""id_str"":""401344066"",""indices"":[108,117]},{""screen_name"":""TMNlab"",""name"":""TMNlab"",""id"":1937176236,""id_str"":""1937176236"",""indices"":[120,127]},{""screen_name"":""MinistereCC"",""name"":""Ministère CultureCom"",""id"":822984456,""id_str"":""822984456"",""indices"":[139,140]}]}"
519529944012320769,celinesalvetat,RT @Elise_Gabrielle: Vol sans effraction au Museon d'Arles poke @RemiSabouraud  #RencNum,Tue Oct 07 16:49:25 +0000 2014,07/10/2014 17:49:25,,fr,,,310167897,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/2878870013/9c52f1ff43d2922195304374ce8b359b_normal.jpeg,213,227,http://twitter.com/celinesalvetat/statuses/519529944012320769,"{""hashtags"":[{""text"":""RencNum"",""indices"":[80,88]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""Elise_Gabrielle"",""name"":""Elise Maillard"",""id"":388273312,""id_str"":""388273312"",""indices"":[3,19]}]}"
519529775166025729,flovielfaure,"#RencNum échanges, bonnes pratiques,réseaux : encore un succès merci au @centrepompidou , @MuzeoNum , @TMNlab et à tous cc @MinistereCC",Tue Oct 07 16:48:45 +0000 2014,07/10/2014 17:48:45,,fr,,,415714315,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1810450837/venise_normal.jpg,433,740,http://twitter.com/flovielfaure/statuses/519529775166025729,"{""hashtags"":[{""text"":""RencNum"",""indices"":[0,8]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""centrepompidou"",""name"":""CentrePompidou"",""id"":15748390,""id_str"":""15748390"",""indices"":[72,87]},{""screen_name"":""MuzeoNum"",""name"":""MuzeoNum"",""id"":401344066,""id_str"":""401344066"",""indices"":[90,99]},{""screen_name"":""TMNlab"",""name"":""TMNlab"",""id"":1937176236,""id_str"":""1937176236"",""indices"":[102,109]},{""screen_name"":""MinistereCC"",""name"":""Ministère CultureCom"",""id"":822984456,""id_str"":""822984456"",""indices"":[123,135]}]}"
519529442893234178,_edecc1,"J'ai eu envie d'avoir le boulot de chaque intervenant, l'un après l'autre aujourd'hui à #RencNum",Tue Oct 07 16:47:26 +0000 2014,07/10/2014 17:47:26,,fr,,,1503412376,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/496967051794079744/1p0X9w-9_normal.png,5,43,http://twitter.com/_edecc1/statuses/519529442893234178,"{""hashtags"":[{""text"":""RencNum"",""indices"":[88,96]}],""symbols"":[],""urls"":[],""user_mentions"":[]}"
519529417144807424,clarachasles,RT @V_Septembre: Questions troll - mais pertinentes - le numérique est-il obligatoire dans les musées ? Au détriment des services habituels…,Tue Oct 07 16:47:20 +0000 2014,07/10/2014 17:47:20,,fr,,,64228444,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/507840032489881601/wKAIm0Bt_normal.jpeg,123,113,http://twitter.com/clarachasles/statuses/519529417144807424,"{""hashtags"":[{""text"":""RencNum"",""indices"":[139,140]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""V_Septembre"",""name"":""Virgile Septembre"",""id"":298508007,""id_str"":""298508007"",""indices"":[3,15]}]}"
519529400682151936,nikomelissano,Pourquoi un #blog ? #RencNum @MuseeAirEspace http://t.co/LoszgRa7Bs,Tue Oct 07 16:47:16 +0000 2014,07/10/2014 17:47:16,,fr,,,246226683,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1319596917/niko2011_normal.jpg,501,356,http://twitter.com/nikomelissano/statuses/519529400682151936,"{""hashtags"":[{""text"":""blog"",""indices"":[12,17]},{""text"":""RencNum"",""indices"":[20,28]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""MuseeAirEspace"",""name"":""Musée de l'Air Paris"",""id"":49757324,""id_str"":""49757324"",""indices"":[29,44]}],""media"":[{""id"":519529399314415600,""id_str"":""519529399314415616"",""indices"":[45,67],""media_url"":""http://pbs.twimg.com/media/BzW9PHCCAAAFl2T.jpg"",""media_url_https"":""https://pbs.twimg.com/media/BzW9PHCCAAAFl2T.jpg"",""url"":""http://t.co/LoszgRa7Bs"",""display_url"":""pic.twitter.com/LoszgRa7Bs"",""expanded_url"":""http://twitter.com/nikomelissano/status/519529400682151936/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":340,""h"":453,""resize"":""fit""},""large"":{""w"":768,""h"":1024,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":600,""h"":800,""resize"":""fit""}}}]}"
519529380721471488,JulieArtGeek,RT @comcomclaire: Deuxième session #Muzeonum #rencnum avec @JulieArtGeek @Chabadie et @celinesalvetat #girlpower http://t.co/4zLefGYCkh,Tue Oct 07 16:47:11 +0000 2014,07/10/2014 17:47:11,,fr,,,1479247394,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/378800000501019453/68b646afcfbd87a3369ac6a06e5f86a6_normal.jpeg,344,590,http://twitter.com/JulieArtGeek/statuses/519529380721471488,"{""hashtags"":[{""text"":""Muzeonum"",""indices"":[35,44]},{""text"":""rencnum"",""indices"":[45,53]},{""text"":""girlpower"",""indices"":[102,112]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""comcomclaire"",""name"":""C"",""id"":181498040,""id_str"":""181498040"",""indices"":[3,16]},{""screen_name"":""JulieArtGeek"",""name"":""Guillemant Julie"",""id"":1479247394,""id_str"":""1479247394"",""indices"":[59,72]},{""screen_name"":""Chabadie"",""name"":""Charlotte Abadie-L."",""id"":479475154,""id_str"":""479475154"",""indices"":[73,82]},{""screen_name"":""celinesalvetat"",""name"":""Celine Salvetat"",""id"":310167897,""id_str"":""310167897"",""indices"":[86,101]}],""media"":[{""id"":519483613558345700,""id_str"":""519483613558345731"",""indices"":[113,135],""media_url"":""http://pbs.twimg.com/media/BzWTmBzIEAMvO7Z.jpg"",""media_url_https"":""https://pbs.twimg.com/media/BzWTmBzIEAMvO7Z.jpg"",""url"":""http://t.co/4zLefGYCkh"",""display_url"":""pic.twitter.com/4zLefGYCkh"",""expanded_url"":""http://twitter.com/comcomclaire/status/519483613797429248/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":600,""h"":447,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":340,""h"":253,""resize"":""fit""},""large"":{""w"":1024,""h"":764,""resize"":""fit""}},""source_status_id"":519483613797429250,""source_status_id_str"":""519483613797429248""}]}"
519529068316737537,MuzeoNum,"Merci au @MinistereCC de nous avoir proposé de programmer ces deux tables-rondes, et merci au @CentrePompidou pour l'accueil #RencNum",Tue Oct 07 16:45:56 +0000 2014,07/10/2014 17:45:56,,fr,,,401344066,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",http://pbs.twimg.com/profile_images/378800000604537912/909eb779c7d694ca644a1f3c84bd73d8_normal.png,4907,3798,http://twitter.com/MuzeoNum/statuses/519529068316737537,"{""hashtags"":[{""text"":""RencNum"",""indices"":[125,133]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""MinistereCC"",""name"":""Ministère CultureCom"",""id"":822984456,""id_str"":""822984456"",""indices"":[9,21]},{""screen_name"":""centrepompidou"",""name"":""CentrePompidou"",""id"":15748390,""id_str"":""15748390"",""indices"":[94,109]}]}"
519528907708444672,OnlineCDM2014,RT @MinistereCC: #RencNum Enjeux numériques et partage d'expériences : vers de nouvelles médiations dans les établissements culturels en #F…,Tue Oct 07 16:45:18 +0000 2014,07/10/2014 17:45:18,,fr,,,2568837452,,"<a href=""http://www.bbotmaker.com/"" rel=""nofollow"">BBotMaker - Bot à mots-clés</a>",http://pbs.twimg.com/profile_images/463705376991375360/Okrotta0_normal.png,1967,1,http://twitter.com/OnlineCDM2014/statuses/519528907708444672,"{""hashtags"":[{""text"":""RencNum"",""indices"":[17,25]},{""text"":""France"",""indices"":[137,140]}],""symbols"":[],""urls"":[],""user_mentions"":[{""screen_name"":""MinistereCC"",""name"":""Ministère CultureCom"",""id"":822984456,""id_str"":""822984456"",""indices"":[3,15]},{""screen_name"":""MinistereCC"",""name"":""Ministère CultureCom"",""id"":822984456,""id_str"":""822984456"",""indices"":[139,140]}]}"
